Date,time2,Burst_average,Surface,Transmission,Noon_percent,Kd_PAR,Noon_Kd,time
unitless,unitless,umol photons per square meter per second,umol photons per square meter per second,percent,percent,umol photons per square meter per second,umol photons per square meter per second,UTC
2016-07-02,16:00:00,36,344,10.6,NaN,0.118,NaN,2016-07-02T16:00:00Z
2016-07-02,17:00:00,21,234,9.2,NaN,0.125,NaN,2016-07-02T17:00:00Z
2016-07-02,18:00:00,12,126,9.6,NaN,0.123,NaN,2016-07-02T18:00:00Z
2016-07-02,19:00:00,0,1,39.1,NaN,0.049,NaN,2016-07-02T19:00:00Z
2016-07-02,20:00:00,0,1,10.0,NaN,0.121,NaN,2016-07-02T20:00:00Z
2016-07-02,21:00:00,0,1,10.8,NaN,0.116,NaN,2016-07-02T21:00:00Z
2016-07-02,22:00:00,0,1,10.8,NaN,0.116,NaN,2016-07-02T22:00:00Z
2016-07-02,23:00:00,0,1,10.0,NaN,0.121,NaN,2016-07-02T23:00:00Z
2016-07-03,0:00:00,0,1,12.5,NaN,0.109,NaN,2016-07-03T00:00:00Z
2016-07-03,1:00:00,0,1,10.8,NaN,0.116,NaN,2016-07-03T01:00:00Z
2016-07-03,2:00:00,0,1,10.0,NaN,0.121,NaN,2016-07-03T02:00:00Z
2016-07-03,3:00:00,0,1,10.8,NaN,0.116,NaN,2016-07-03T03:00:00Z
2016-07-03,4:00:00,0,1,10.8,NaN,0.116,NaN,2016-07-03T04:00:00Z
2016-07-03,5:00:00,0,1,10.8,NaN,0.116,NaN,2016-07-03T05:00:00Z
2016-07-03,6:00:00,3,24,12.4,NaN,0.109,NaN,2016-07-03T06:00:00Z
2016-07-03,7:00:00,32,379,8.5,NaN,0.129,NaN,2016-07-03T07:00:00Z
2016-07-03,8:00:00,86,806,10.7,NaN,0.117,NaN,2016-07-03T08:00:00Z
2016-07-03,9:00:00,88,479,18.4,NaN,0.089,NaN,2016-07-03T09:00:00Z
2016-07-03,10:00:00,202,1424,14.2,NaN,0.102,NaN,2016-07-03T10:00:00Z
2016-07-03,11:00:00,256,2029,12.6,NaN,0.108,NaN,2016-07-03T11:00:00Z
2016-07-03,12:00:00,302,2154,14.0,12.7,0.103,0.108,2016-07-03T12:00:00Z
2016-07-03,13:00:00,255,2216,11.5,NaN,0.113,NaN,2016-07-03T13:00:00Z
2016-07-03,14:00:00,265,1739,15.3,NaN,0.098,NaN,2016-07-03T14:00:00Z
2016-07-03,15:00:00,190,1731,11.0,NaN,0.116,NaN,2016-07-03T15:00:00Z
2016-07-03,16:00:00,131,1344,9.7,NaN,0.122,NaN,2016-07-03T16:00:00Z
2016-07-03,17:00:00,65,701,9.3,NaN,0.124,NaN,2016-07-03T17:00:00Z
2016-07-03,18:00:00,24,174,13.6,NaN,0.104,NaN,2016-07-03T18:00:00Z
2016-07-03,19:00:00,1,6,22.1,NaN,0.079,NaN,2016-07-03T19:00:00Z
2016-07-03,20:00:00,0,1,10.0,NaN,0.121,NaN,2016-07-03T20:00:00Z
2016-07-03,21:00:00,0,1,11.7,NaN,0.112,NaN,2016-07-03T21:00:00Z
2016-07-03,22:00:00,0,1,10.0,NaN,0.121,NaN,2016-07-03T22:00:00Z
2016-07-03,23:00:00,0,1,10.0,NaN,0.121,NaN,2016-07-03T23:00:00Z
2016-07-04,0:00:00,0,1,9.2,NaN,0.125,NaN,2016-07-04T00:00:00Z
2016-07-04,1:00:00,0,1,10.8,NaN,0.116,NaN,2016-07-04T01:00:00Z
2016-07-04,2:00:00,0,1,10.0,NaN,0.121,NaN,2016-07-04T02:00:00Z
2016-07-04,3:00:00,0,1,12.6,NaN,0.109,NaN,2016-07-04T03:00:00Z
2016-07-04,4:00:00,0,1,9.2,NaN,0.125,NaN,2016-07-04T04:00:00Z
2016-07-04,5:00:00,0,1,10.0,NaN,0.121,NaN,2016-07-04T05:00:00Z
2016-07-04,6:00:00,4,29,14.3,NaN,0.102,NaN,2016-07-04T06:00:00Z
2016-07-04,7:00:00,32,361,9.0,NaN,0.126,NaN,2016-07-04T07:00:00Z
2016-07-04,8:00:00,82,421,19.6,NaN,0.085,NaN,2016-07-04T08:00:00Z
2016-07-04,9:00:00,158,831,19.0,NaN,0.087,NaN,2016-07-04T09:00:00Z
2016-07-04,10:00:00,227,1996,11.4,NaN,0.114,NaN,2016-07-04T10:00:00Z
2016-07-04,11:00:00,276,2054,13.4,NaN,0.105,NaN,2016-07-04T11:00:00Z
2016-07-04,12:00:00,313,1924,16.3,14.5,0.095,0.101,2016-07-04T12:00:00Z
2016-07-04,13:00:00,126,914,13.8,NaN,0.104,NaN,2016-07-04T13:00:00Z
2016-07-04,14:00:00,140,1049,13.4,NaN,0.105,NaN,2016-07-04T14:00:00Z
2016-07-04,15:00:00,162,1151,14.1,NaN,0.103,NaN,2016-07-04T15:00:00Z
2016-07-04,16:00:00,124,1024,12.1,NaN,0.11,NaN,2016-07-04T16:00:00Z
2016-07-04,17:00:00,75,634,11.8,NaN,0.112,NaN,2016-07-04T17:00:00Z
2016-07-04,18:00:00,25,174,14.3,NaN,0.102,NaN,2016-07-04T18:00:00Z
2016-07-04,19:00:00,1,4,35.2,NaN,0.055,NaN,2016-07-04T19:00:00Z
2016-07-04,20:00:00,0,1,9.2,NaN,0.125,NaN,2016-07-04T20:00:00Z
2016-07-04,21:00:00,0,1,9.2,NaN,0.125,NaN,2016-07-04T21:00:00Z
2016-07-04,22:00:00,0,1,10.8,NaN,0.116,NaN,2016-07-04T22:00:00Z
2016-07-04,23:00:00,0,1,10.0,NaN,0.121,NaN,2016-07-04T23:00:00Z
2016-07-05,0:00:00,0,1,10.8,NaN,0.116,NaN,2016-07-05T00:00:00Z
2016-07-05,1:00:00,0,1,10.0,NaN,0.121,NaN,2016-07-05T01:00:00Z
2016-07-05,2:00:00,0,1,8.3,NaN,0.131,NaN,2016-07-05T02:00:00Z
2016-07-05,3:00:00,0,1,10.8,NaN,0.116,NaN,2016-07-05T03:00:00Z
2016-07-05,4:00:00,0,1,10.0,NaN,0.121,NaN,2016-07-05T04:00:00Z
2016-07-05,5:00:00,0,1,10.0,NaN,0.121,NaN,2016-07-05T05:00:00Z
2016-07-05,6:00:00,3,21,13.1,NaN,0.107,NaN,2016-07-05T06:00:00Z
2016-07-05,7:00:00,28,269,10.6,NaN,0.118,NaN,2016-07-05T07:00:00Z
2016-07-05,8:00:00,88,726,12.2,NaN,0.11,NaN,2016-07-05T08:00:00Z
2016-07-05,9:00:00,125,776,16.1,NaN,0.096,NaN,2016-07-05T09:00:00Z
2016-07-05,10:00:00,257,1364,18.8,NaN,0.087,NaN,2016-07-05T10:00:00Z
2016-07-05,11:00:00,273,1719,15.9,NaN,0.096,NaN,2016-07-05T11:00:00Z
2016-07-05,12:00:00,270,1904,14.2,12.8,0.102,0.11,2016-07-05T12:00:00Z
2016-07-05,13:00:00,183,2211,8.3,NaN,0.131,NaN,2016-07-05T13:00:00Z
2016-07-05,14:00:00,187,1436,13.0,NaN,0.107,NaN,2016-07-05T14:00:00Z
2016-07-05,15:00:00,218,1054,20.7,NaN,0.082,NaN,2016-07-05T15:00:00Z
2016-07-05,16:00:00,137,986,13.9,NaN,0.103,NaN,2016-07-05T16:00:00Z
2016-07-05,17:00:00,87,766,11.3,NaN,0.114,NaN,2016-07-05T17:00:00Z
2016-07-05,18:00:00,26,201,13.1,NaN,0.107,NaN,2016-07-05T18:00:00Z
2016-07-05,19:00:00,1,1,87.3,NaN,0.007,NaN,2016-07-05T19:00:00Z
2016-07-05,20:00:00,0,1,10.0,NaN,0.121,NaN,2016-07-05T20:00:00Z
2016-07-05,21:00:00,0,1,9.2,NaN,0.125,NaN,2016-07-05T21:00:00Z
2016-07-05,22:00:00,0,1,10.0,NaN,0.121,NaN,2016-07-05T22:00:00Z
2016-07-05,23:00:00,0,1,10.0,NaN,0.121,NaN,2016-07-05T23:00:00Z
2016-07-06,0:00:00,0,1,11.6,NaN,0.113,NaN,2016-07-06T00:00:00Z
2016-07-06,1:00:00,0,1,11.7,NaN,0.112,NaN,2016-07-06T01:00:00Z
2016-07-06,2:00:00,0,1,11.7,NaN,0.112,NaN,2016-07-06T02:00:00Z
2016-07-06,3:00:00,0,1,10.8,NaN,0.116,NaN,2016-07-06T03:00:00Z
2016-07-06,4:00:00,0,1,9.2,NaN,0.125,NaN,2016-07-06T04:00:00Z
2016-07-06,5:00:00,0,1,12.5,NaN,0.109,NaN,2016-07-06T05:00:00Z
2016-07-06,6:00:00,3,24,13.3,NaN,0.106,NaN,2016-07-06T06:00:00Z
2016-07-06,7:00:00,33,234,14.3,NaN,0.102,NaN,2016-07-06T07:00:00Z
2016-07-06,8:00:00,66,834,8.0,NaN,0.133,NaN,2016-07-06T08:00:00Z
2016-07-06,9:00:00,135,816,16.6,NaN,0.094,NaN,2016-07-06T09:00:00Z
2016-07-06,10:00:00,64,321,20.0,NaN,0.084,NaN,2016-07-06T10:00:00Z
2016-07-06,11:00:00,180,1191,15.1,NaN,0.099,NaN,2016-07-06T11:00:00Z
2016-07-06,12:00:00,316,1246,25.3,19.0,0.072,0.088,2016-07-06T12:00:00Z
2016-07-06,13:00:00,347,2089,16.6,NaN,0.094,NaN,2016-07-06T13:00:00Z
2016-07-06,14:00:00,285,1986,14.4,NaN,0.102,NaN,2016-07-06T14:00:00Z
2016-07-06,15:00:00,254,1739,14.6,NaN,0.101,NaN,2016-07-06T15:00:00Z
2016-07-06,16:00:00,105,756,13.9,NaN,0.103,NaN,2016-07-06T16:00:00Z
2016-07-06,17:00:00,63,446,14.0,NaN,0.103,NaN,2016-07-06T17:00:00Z
2016-07-06,18:00:00,20,144,13.6,NaN,0.104,NaN,2016-07-06T18:00:00Z
2016-07-06,19:00:00,1,4,29.2,NaN,0.064,NaN,2016-07-06T19:00:00Z
2016-07-06,20:00:00,0,1,10.8,NaN,0.116,NaN,2016-07-06T20:00:00Z
2016-07-06,21:00:00,0,1,10.0,NaN,0.121,NaN,2016-07-06T21:00:00Z
2016-07-06,22:00:00,0,1,10.0,NaN,0.121,NaN,2016-07-06T22:00:00Z
2016-07-06,23:00:00,0,1,9.2,NaN,0.125,NaN,2016-07-06T23:00:00Z
2016-07-07,0:00:00,0,1,10.0,NaN,0.121,NaN,2016-07-07T00:00:00Z
2016-07-07,1:00:00,0,1,10.0,NaN,0.121,NaN,2016-07-07T01:00:00Z
2016-07-07,2:00:00,0,1,10.8,NaN,0.116,NaN,2016-07-07T02:00:00Z
2016-07-07,3:00:00,0,1,9.9,NaN,0.121,NaN,2016-07-07T03:00:00Z
2016-07-07,4:00:00,0,1,10.0,NaN,0.121,NaN,2016-07-07T04:00:00Z
2016-07-07,5:00:00,0,1,12.6,NaN,0.109,NaN,2016-07-07T05:00:00Z
2016-07-07,6:00:00,3,24,10.6,NaN,0.117,NaN,2016-07-07T06:00:00Z
2016-07-07,7:00:00,33,374,8.7,NaN,0.128,NaN,2016-07-07T07:00:00Z
2016-07-07,8:00:00,80,869,9.2,NaN,0.125,NaN,2016-07-07T08:00:00Z
2016-07-07,9:00:00,158,1414,11.2,NaN,0.115,NaN,2016-07-07T09:00:00Z
2016-07-07,10:00:00,109,1074,10.2,NaN,0.12,NaN,2016-07-07T10:00:00Z
2016-07-07,11:00:00,333,2136,15.6,NaN,0.097,NaN,2016-07-07T11:00:00Z
2016-07-07,12:00:00,341,2184,15.6,15.6,0.097,0.097,2016-07-07T12:00:00Z
2016-07-07,13:00:00,336,2139,15.7,NaN,0.097,NaN,2016-07-07T13:00:00Z
2016-07-07,14:00:00,286,2021,14.1,NaN,0.102,NaN,2016-07-07T14:00:00Z
2016-07-07,15:00:00,219,1726,12.7,NaN,0.108,NaN,2016-07-07T15:00:00Z
2016-07-07,16:00:00,154,1084,14.2,NaN,0.102,NaN,2016-07-07T16:00:00Z
2016-07-07,17:00:00,57,854,6.7,NaN,0.142,NaN,2016-07-07T17:00:00Z
2016-07-07,18:00:00,30,164,18.1,NaN,0.09,NaN,2016-07-07T18:00:00Z
2016-07-07,19:00:00,1,6,23.6,NaN,0.076,NaN,2016-07-07T19:00:00Z
2016-07-07,20:00:00,0,1,10.8,NaN,0.116,NaN,2016-07-07T20:00:00Z
2016-07-07,21:00:00,0,1,12.5,NaN,0.109,NaN,2016-07-07T21:00:00Z
2016-07-07,22:00:00,0,1,10.0,NaN,0.121,NaN,2016-07-07T22:00:00Z
2016-07-07,23:00:00,0,1,9.2,NaN,0.125,NaN,2016-07-07T23:00:00Z
2016-07-08,0:00:00,0,1,9.2,NaN,0.125,NaN,2016-07-08T00:00:00Z
2016-07-08,1:00:00,0,1,10.8,NaN,0.116,NaN,2016-07-08T01:00:00Z
2016-07-08,2:00:00,0,1,10.0,NaN,0.121,NaN,2016-07-08T02:00:00Z
2016-07-08,3:00:00,0,1,9.2,NaN,0.125,NaN,2016-07-08T03:00:00Z
2016-07-08,4:00:00,0,1,10.0,NaN,0.121,NaN,2016-07-08T04:00:00Z
2016-07-08,5:00:00,0,1,10.0,NaN,0.121,NaN,2016-07-08T05:00:00Z
2016-07-08,6:00:00,4,34,12.7,NaN,0.108,NaN,2016-07-08T06:00:00Z
2016-07-08,7:00:00,41,351,11.6,NaN,0.113,NaN,2016-07-08T07:00:00Z
2016-07-08,8:00:00,66,301,21.8,NaN,0.08,NaN,2016-07-08T08:00:00Z
2016-07-08,9:00:00,149,1474,10.1,NaN,0.12,NaN,2016-07-08T09:00:00Z
2016-07-08,10:00:00,288,1826,15.8,NaN,0.097,NaN,2016-07-08T10:00:00Z
2016-07-08,11:00:00,370,2156,17.1,NaN,0.092,NaN,2016-07-08T11:00:00Z
2016-07-08,12:00:00,420,2319,18.1,16.5,0.089,0.095,2016-07-08T12:00:00Z
2016-07-08,13:00:00,330,2324,14.2,NaN,0.102,NaN,2016-07-08T13:00:00Z
2016-07-08,14:00:00,337,2121,15.9,NaN,0.096,NaN,2016-07-08T14:00:00Z
2016-07-08,15:00:00,287,1689,17.0,NaN,0.093,NaN,2016-07-08T15:00:00Z
2016-07-08,16:00:00,171,1401,12.2,NaN,0.11,NaN,2016-07-08T16:00:00Z
2016-07-08,17:00:00,96,814,11.7,NaN,0.112,NaN,2016-07-08T17:00:00Z
2016-07-08,18:00:00,31,139,22.3,NaN,0.079,NaN,2016-07-08T18:00:00Z
2016-07-08,19:00:00,2,6,27.8,NaN,0.067,NaN,2016-07-08T19:00:00Z
2016-07-08,20:00:00,0,1,10.0,NaN,0.121,NaN,2016-07-08T20:00:00Z
2016-07-08,21:00:00,0,1,10.0,NaN,0.121,NaN,2016-07-08T21:00:00Z
2016-07-08,22:00:00,0,1,9.2,NaN,0.125,NaN,2016-07-08T22:00:00Z
2016-07-08,23:00:00,0,1,11.7,NaN,0.112,NaN,2016-07-08T23:00:00Z
2016-07-09,0:00:00,0,1,10.0,NaN,0.121,NaN,2016-07-09T00:00:00Z
2016-07-09,1:00:00,0,1,9.1,NaN,0.126,NaN,2016-07-09T01:00:00Z
2016-07-09,2:00:00,0,1,9.2,NaN,0.125,NaN,2016-07-09T02:00:00Z
2016-07-09,3:00:00,0,1,9.1,NaN,0.126,NaN,2016-07-09T03:00:00Z
2016-07-09,4:00:00,0,1,10.8,NaN,0.116,NaN,2016-07-09T04:00:00Z
2016-07-09,5:00:00,0,1,10.0,NaN,0.121,NaN,2016-07-09T05:00:00Z
2016-07-09,6:00:00,3,21,14.0,NaN,0.103,NaN,2016-07-09T06:00:00Z
2016-07-09,7:00:00,20,246,8.0,NaN,0.132,NaN,2016-07-09T07:00:00Z
2016-07-09,8:00:00,62,511,12.1,NaN,0.11,NaN,2016-07-09T08:00:00Z
2016-07-09,9:00:00,103,716,14.4,NaN,0.102,NaN,2016-07-09T09:00:00Z
2016-07-09,10:00:00,267,1839,14.5,NaN,0.101,NaN,2016-07-09T10:00:00Z
2016-07-09,11:00:00,309,1881,16.4,NaN,0.094,NaN,2016-07-09T11:00:00Z
2016-07-09,12:00:00,360,2301,15.7,14.6,0.097,0.101,2016-07-09T12:00:00Z
2016-07-09,13:00:00,252,2134,11.8,NaN,0.112,NaN,2016-07-09T13:00:00Z
2016-07-09,14:00:00,310,2036,15.2,NaN,0.099,NaN,2016-07-09T14:00:00Z
2016-07-09,15:00:00,165,1234,13.4,NaN,0.105,NaN,2016-07-09T15:00:00Z
2016-07-09,16:00:00,83,724,11.5,NaN,0.113,NaN,2016-07-09T16:00:00Z
2016-07-09,17:00:00,45,411,10.9,NaN,0.116,NaN,2016-07-09T17:00:00Z
2016-07-09,18:00:00,16,151,10.7,NaN,0.117,NaN,2016-07-09T18:00:00Z
2016-07-09,19:00:00,1,1,54.3,NaN,0.032,NaN,2016-07-09T19:00:00Z
2016-07-09,20:00:00,0,1,10.8,NaN,0.116,NaN,2016-07-09T20:00:00Z
2016-07-09,21:00:00,0,1,10.0,NaN,0.121,NaN,2016-07-09T21:00:00Z
2016-07-09,22:00:00,0,1,10.9,NaN,0.116,NaN,2016-07-09T22:00:00Z
2016-07-09,23:00:00,0,1,8.3,NaN,0.131,NaN,2016-07-09T23:00:00Z
2016-07-10,0:00:00,0,1,10.0,NaN,0.121,NaN,2016-07-10T00:00:00Z
2016-07-10,1:00:00,0,1,10.8,NaN,0.116,NaN,2016-07-10T01:00:00Z
2016-07-10,2:00:00,0,1,10.8,NaN,0.116,NaN,2016-07-10T02:00:00Z
2016-07-10,3:00:00,0,1,9.2,NaN,0.125,NaN,2016-07-10T03:00:00Z
